 -54   54
 -54   54
 -54   54
 -54   54
 -56   53
 -56   53
 -56   53
 -56   53
 -58   51
 -58   51
 -58   51
 -58   51
 -59   49
 -59   49
 -59   49
 -59   49
 -61   47
 -61   47
 -61   47
 -61   47
 -62   45
 -62   45
 -62   45
 -62   45
 -64   44
 -64   44
 -64   44
 -64   44
 -65   42
 -65   42
 -65   42
 -65   42
 -66   40
 -66   40
 -66   40
 -66   40
 -67   37
 -67   37
 -67   37
 -67   37
 -68   35
 -68   35
 -68   35
 -68   35
 -69   33
 -69   33
 -69   33
 -69   33
 -70   31
 -70   31
 -70   31
 -70   31
 -71   29
 -71   29
 -71   29
 -71   29
 -72   26
 -72   26
 -72   26
 -72   26
 -73   24
 -73   24
 -73   24
 -73   24
 -74   22
 -74   22
 -74   22
 -74   22
 -74   19
 -74   19
 -74   19
 -74   19
 -75   17
 -75   17
 -75   17
 -75   17
 -76   15
 -76   15
 -76   15
 -76   15
 -76   12
 -76   12
 -76   12
 -76   12
 -76   10
 -76   10
 -76   10
 -76   10
 -76    8
 -76    8
 -76    8
 -76    8
 -77    5
 -77    5
 -77    5
 -77    5
